"District","Schl","School","Type_raw","Type_pipeline","Type_inferred","n_years_with_data","first_year_with_data","last_year_with_data","total_headcount_last","Schl_ID","start_year","end_year","flipped","closed","Consolidation_Summary","Closure_News_URL","Closure_News_URL2"
"Kanawha","263","Shoals Elementary School","Elementary","Elementary","Elementary",16,2011,2026,195,"039263",2011,,FALSE,FALSE,,,
"Kanawha","264","Sissonville Elementary School","Elementary","Elementary","Elementary",16,2011,2026,216,"039264",2011,,FALSE,FALSE,,,
"Kanawha","510","Sissonville High School","Secondary","High School","High School",16,2011,2026,534,"039510",2011,,FALSE,FALSE,,,
"Kanawha","417","Sissonville Middle School","Middle","Middle","Middle",16,2011,2026,508,"039417",2011,,FALSE,FALSE,,,
"Kanawha","511","South Charleston High School","Secondary","High School","High School",16,2011,2026,811,"039511",2011,,FALSE,FALSE,,,
"Kanawha","418","South Charleston Middle School","Middle","Middle","Middle",16,2011,2026,372,"039418",2011,,FALSE,FALSE,,,
"Kanawha","501","Tyler Middle School",,"High School","Middle",2,2011,2012,74,"039501",2011,2012,FALSE,TRUE,"Status: Closed | Consolidated into: Students redistributed to other Kanawha County middle schools","https://wvpolicy.org/tracking-public-school-closures-in-wv/",
"Kanawha","274","Watts Elementary School",,"Elementary","Elementary",4,2011,2014,196,"039274",2011,2014,FALSE,TRUE,"Status: Approved | Consolidated into: New Edgewood Elementary School | New school name: Edgewood Elementary","https://www.wvgazettemail.com/news/west-side-schools-to-close-edgewood-school-of-the-future-to-open/article_30f14667-21c3-534b-9102-f8db40134b20.html",
"Kanawha","275","Weberwood Elementary School","Elementary","Elementary","Elementary",16,2011,2026,221,"039275",2011,,FALSE,FALSE,,,
"Kanawha","421","West Side Middle School","Middle","Middle","Middle",16,2011,2026,315,"039421",2011,,FALSE,FALSE,,,
"Kanawha","278","William J Raglin Center","Primary","Elementary","Elementary",14,2011,2024,29,"039278",2011,2024,FALSE,TRUE,"Status: Approved | Consolidated into: PreK relocated; community programs transferred","https://www.wvgazettemail.com/news/education/state-school-board-approves-kanawha-closures/article_ac8bb7ae-c81e-5318-82c6-83a08b392eeb.html",
"Lewis","201","Alum Bridge Elementary School",,"Elementary","Elementary",5,2011,2015,98,"041201",2011,2015,FALSE,TRUE,"Status: Replaced | Consolidated into: Leading Creek Elementary School | New school name: Leading Creek Elementary","https://www.publicschoolreview.com/alum-bridge-elementary-school-profile","https://www.wvpress.org/copydesk/wv-press-videos/w-va-s-first-intercounty-elementary-soon-to-open/"
"Lewis","208","Jane Lew Elementary School","Elementary","Elementary","Elementary",16,2011,2026,272,"041208",2011,,FALSE,FALSE,,,
"Lewis","202","Leading Creek Elementary","Elementary","Elementary","Elementary",11,2016,2026,106,"041202",2016,,FALSE,FALSE,,,
"Lewis","501","Lewis County High School","Secondary","High School","High School",16,2011,2026,690,"041501",2011,,FALSE,FALSE,,,
"Lewis","207","Peterson-Central Elementary School","Elementary","Elementary","Elementary",16,2011,2026,478,"041207",2011,,FALSE,FALSE,,,
"Lewis","205","Roanoke Elementary School","Elementary","Elementary","Elementary",16,2011,2026,139,"041205",2011,,FALSE,FALSE,,,
"Lewis","301","Robert L. Bland Middle School","Middle","Middle","Middle",16,2011,2026,457,"041301",2011,,FALSE,FALSE,,,
"Lincoln","101","Duval PK-8","Middle","Elementary + Middle","Elementary + Middle",16,2011,2026,281,"043101",2011,,FALSE,FALSE,,,
"Lincoln","301","Guyan Valley Middle School","Middle","Middle","Middle",16,2011,2026,178,"043301",2011,,FALSE,FALSE,,,
"Lincoln","102","Hamlin PK-8","Middle","Elementary + Middle","Elementary + Middle",16,2011,2026,438,"043102",2011,,FALSE,FALSE,,,
"Lincoln","302","Harts Intermediate",,"Middle","Middle",2,2011,2012,178,"043302",2011,2012,FALSE,TRUE,"Status: Approved | Consolidated into: New Harts PK-8 School | New school name: Harts PK-8","https://sba.wv.gov/agenda/SiteAssets/Pages/Past-Agenda/ATT-J.pdf",
"Lincoln","103","Harts PK-8","Middle","Elementary + Middle","Elementary + Middle",14,2013,2026,329,"043103",2013,,FALSE,FALSE,,,
"Lincoln","217","Harts Primary",,"Elementary","Elementary",2,2011,2012,278,"043217",2011,2012,FALSE,TRUE,"Status: Approved | Consolidated into: New Harts PK-8 School | New school name: Harts PK-8","https://sba.wv.gov/agenda/SiteAssets/Pages/Past-Agenda/ATT-J.pdf",
"Lincoln","506","Lincoln County High School","Secondary","High School","High School",16,2011,2026,786,"043506",2011,,FALSE,FALSE,,,
"Lincoln","212","Midway Elementary School","Elementary","Elementary","Elementary",16,2011,2026,207,"043212",2011,,FALSE,FALSE,,,
"Lincoln","214","Ranger Elementary","Elementary","Elementary","Elementary",14,2011,2024,73,"043214",2011,2024,FALSE,TRUE,"Status: Approved | Consolidated into: Harts PK-8 or West Hamlin Elementary","https://www.wchstv.com/news/local/lincoln-school-board-narrowly-approves-closure-of-ranger-elementary-school",
"Lincoln","215","West Hamlin Elementary","Elementary","Elementary","Elementary",16,2011,2026,419,"043215",2011,,FALSE,FALSE,,,
"Logan","203","Buffalo Elementary School","Elementary","Elementary","Elementary",16,2011,2026,178,"045203",2011,,FALSE,FALSE,,,
"Logan","204","Chapmanville East Elementary School",,"Elementary","Elementary",8,2011,2018,272,"045204",2011,2018,FALSE,TRUE,"Status: Approved | Consolidated into: New Chapmanville Primary School | New school name: Chapmanville Primary","https://www.loganbanner.com/news/demolition-of-east-chapmanville-grade-school-begins/article_54bdd811-1ec2-5bb5-91ef-8ee657f3c0d5.html",
"Logan","229","Chapmanville Intermediate School","Elementary","Elementary","Elementary",8,2019,2026,262,"045229",2019,,FALSE,FALSE,,,
"Logan","405","Chapmanville Middle School","Middle","Middle","Middle",16,2011,2026,439,"045405",2011,,FALSE,FALSE,,,
"Logan","228","Chapmanville Primary School","Primary","Elementary","Elementary",8,2019,2026,230,"045228",2019,,FALSE,FALSE,,,
"Logan","501","Chapmanville Regional High School","Secondary","High School","High School",16,2011,2026,599,"045501",2011,,FALSE,FALSE,,,
"Logan","209","Holden Central Elementary School","Elementary","Elementary","Elementary",16,2011,2026,123,"045209",2011,,FALSE,FALSE,,,
"Logan","210","Hugh Dingess Elementary School","Elementary","Elementary","Elementary",16,2011,2026,85,"045210",2011,,FALSE,FALSE,,,
"Logan","211","Justice Elementary School","Elementary","Elementary","Elementary",16,2011,2026,71,"045211",2011,,FALSE,FALSE,,,
"Logan","213","Logan Elementary School","Elementary","Elementary","Elementary",16,2011,2026,251,"045213",2011,,FALSE,FALSE,,,
"Logan","301","Logan Middle School","Middle","Middle","Middle",16,2011,2026,475,"045301",2011,,FALSE,FALSE,,,
"Logan","502","Logan Senior High School","Secondary","High School","High School",16,2011,2026,475,"045502",2011,,FALSE,FALSE,,,
"Logan","227","Man Elementary School","Elementary","Elementary","Elementary",16,2011,2026,223,"045227",2011,,FALSE,FALSE,,,
"Logan","103","Man Middle School","Middle","High School","Middle",16,2011,2026,333,"045103",2011,,FALSE,FALSE,,,
"Logan","503","Man Senior High School","Secondary","High School","High School",16,2011,2026,326,"045503",2011,,FALSE,FALSE,,,
"Logan","101","Omar Elementary","Elementary","Middle","Elementary",16,2011,2026,115,"045101",2011,,FALSE,FALSE,,,
"Logan","217","South Man Elementary School","Elementary","Elementary","Elementary",16,2011,2026,86,"045217",2011,,FALSE,FALSE,,,
"Logan","221","Verdunville Elementary School","Elementary","Elementary","Elementary",16,2011,2026,72,"045221",2011,,FALSE,FALSE,"Status: Approved <U+2014> closing end of 2025-26 | Consolidated into: Omar Elementary School","https://www.wsaz.com/2025/12/11/wvboe-closes-consolidates-schools-logan-roane-counties/",
"Logan","222","West Chapmanville Elementary School",,"Elementary","Elementary",8,2011,2018,431,"045222",2011,2018,FALSE,TRUE,"Status: Approved | Consolidated into: New Chapmanville Primary / Intermediate School | New school name: Chapmanville Primary; Chapmanville Intermediate","https://www.loganbanner.com/news/demolition-of-east-chapmanville-grade-school-begins/article_54bdd811-1ec2-5bb5-91ef-8ee657f3c0d5.html",
"Marion","101","Barrackville Elementary/Middle School","Middle","Elementary + Middle","Elementary + Middle",16,2011,2026,318,"047101",2011,,FALSE,FALSE,,,
"Marion","216","Blackshere Elementary School","Elementary","Elementary","Elementary",16,2011,2026,329,"047216",2011,,FALSE,FALSE,,,
"Marion","205","East Dale Elementary School","Elementary","Elementary","Elementary",16,2011,2026,326,"047205",2011,,FALSE,FALSE,,,
"Marion","501","East Fairmont High School","Secondary","High School","High School",16,2011,2026,721,"047501",2011,,FALSE,FALSE,,,
"Marion","402","East Fairmont Middle School","Middle","Middle","Middle",16,2011,2026,610,"047402",2011,,FALSE,FALSE,,,
"Marion","206","East Park Elementary School","Elementary","Elementary","Elementary",16,2011,2026,310,"047206",2011,,FALSE,FALSE,,,
"Marion","502","Fairmont Senior High School","Secondary","High School","High School",16,2011,2026,816,"047502",2011,,FALSE,FALSE,,,
"Marion","207","Fairview Elementary School","Elementary","Elementary","Elementary",16,2011,2026,120,"047207",2011,,FALSE,FALSE,,,
"Marion","302","Fairview Middle School","Middle","Middle","Elementary + Middle",16,2011,2026,157,"047302",2011,,FALSE,FALSE,,,
"Marion","209","Jayenne Elementary School","Elementary","Elementary","Elementary",16,2011,2026,320,"047209",2011,,FALSE,FALSE,,,
"Marion","303","Mannington Middle School","Middle","Middle","Elementary + Middle",16,2011,2026,225,"047303",2011,,FALSE,FALSE,,,
"Marion","211","Monongah Elementary School","Elementary","Elementary","Elementary",16,2011,2026,238,"047211",2011,,FALSE,FALSE,,,
"Marion","304","Monongah Middle School","Middle","Middle","Middle",16,2011,2026,175,"047304",2011,,FALSE,FALSE,,,
"Marion","503","North Marion High School","Secondary","High School","High School",16,2011,2026,651,"047503",2011,,FALSE,FALSE,,,
"Marion","212","Pleasant Valley Elementary School","Elementary","Elementary","Elementary",16,2011,2026,199,"047212",2011,,FALSE,FALSE,,,
"Marion","102","Rivesville Elementary/Middle School","Middle","Elementary + Middle","Elementary + Middle",16,2011,2026,266,"047102",2011,,FALSE,FALSE,,,
"Marion","214","Watson Elementary School","Elementary","Elementary","Elementary",16,2011,2026,348,"047214",2011,,FALSE,FALSE,,,
"Marion","306","West Fairmont Middle School","Middle","Middle","Middle",16,2011,2026,579,"047306",2011,,FALSE,FALSE,,,
"Marion","215","White Hall Elementary School","Elementary","Elementary","Elementary",16,2011,2026,195,"047215",2011,,FALSE,FALSE,,,
"Marshall","202","Cameron Elementary School","Elementary","Elementary","Elementary",16,2011,2026,238,"048202",2011,,FALSE,FALSE,,,
"Marshall","501","Cameron High School","Secondary","High School","High School",16,2011,2026,287,"048501",2011,,FALSE,FALSE,,,
"Marshall","206","Center McMechen Elementary School","Elementary","Elementary","Elementary",16,2011,2026,168,"048206",2011,,FALSE,FALSE,,,
"Marshall","203","Central Elementary School","Elementary","Elementary","Elementary",16,2011,2026,272,"048203",2011,,FALSE,FALSE,,,
"Marshall","503","Gateway Achievement Center","Alternative","High School","Alternative",16,2011,2026,41,"048503",2011,,FALSE,FALSE,,,
"Marshall","204","Glen Dale Elementary School","Elementary","Elementary","Elementary",16,2011,2026,192,"048204",2011,,FALSE,FALSE,,,
"Marshall","213","Hilltop Elementary School","Elementary","Elementary","Elementary",16,2011,2026,390,"048213",2011,,FALSE,FALSE,,,
"Marshall","502","John Marshall High School","Secondary","High School","High School",16,2011,2026,1022,"048502",2011,,FALSE,FALSE,,,
"Marshall","207","McNinch Primary School","Primary","Elementary","Elementary",16,2011,2026,315,"048207",2011,,FALSE,FALSE,,,
"Marshall","401","Moundsville Middle School","Middle","Middle","Middle",16,2011,2026,410,"048401",2011,,FALSE,FALSE,,,
"Marshall","209","Sand Hill Elementary School","Elementary","Elementary","Elementary",16,2011,2026,65,"048209",2011,,FALSE,FALSE,,,
"Marshall","402","Sherrard Middle School","Middle","Middle","Middle",16,2011,2026,373,"048402",2011,,FALSE,FALSE,,,
"Marshall","212","Washington Lands Elementary School","Elementary","Elementary","Elementary",16,2011,2026,219,"048212",2011,,FALSE,FALSE,,,
"Mason","216","Ashton Elementary School","Elementary","Elementary","Elementary",16,2011,2026,244,"049216",2011,,FALSE,FALSE,,,
"Mason","201","Beale Elementary School","Elementary","Elementary","Elementary",16,2011,2026,207,"049201",2011,,FALSE,FALSE,,,
"Mason","501","Hannan Junior/Senior High School","Secondary","High School","High School",16,2011,2026,209,"049501",2011,,FALSE,FALSE,,,
"Mason","206","Leon Elementary School","Elementary","Elementary","Elementary",16,2011,2026,113,"049206",2011,,FALSE,FALSE,,,
"Mason","505","Mason County School For Success","Alternative","High School","Alternative",11,2016,2026,10,"049505",2016,,FALSE,FALSE,,,
"Mason","210","New Haven Elementary School","Elementary","Elementary","Elementary",16,2011,2026,449,"049210",2011,,FALSE,FALSE,,,
"Mason","502","Point Pleasant Junior/Senior High School","Secondary","High School","High School",16,2011,2026,940,"049502",2011,,FALSE,FALSE,,,
"Mason","218","Pt. Pleasant Intermediate","Elementary","Elementary","Elementary",16,2011,2026,312,"049218",2011,,FALSE,FALSE,,,
"Mason","217","Pt. Pleasant Primary","Primary","Elementary","Elementary",16,2011,2026,327,"049217",2011,,FALSE,FALSE,,,
"Mason","213","Roosevelt Elementary School","Elementary","Elementary","Elementary",16,2011,2026,255,"049213",2011,,FALSE,FALSE,,,
"Mason","503","Wahama Junior/Senior High School","Secondary","High School","High School",16,2011,2026,397,"049503",2011,,FALSE,FALSE,,,
"McDowell","203","Anawalt Elementary School",,"Elementary","Elementary",6,2011,2019,56,"060203",2011,2019,FALSE,TRUE,"Status: Approved | Consolidated into: Kimball Elementary School and Welch Elementary School","https://wvmetronews.com/2019/02/14/state-boe-approves-closure-of-mcdowell-county-elementary-school/",
"McDowell","206","Bradshaw Elementary School","Elementary","Elementary","Elementary",13,2011,2026,181,"060206",2011,,FALSE,FALSE,,,
"McDowell","224","Coalfield Elementary School","Elementary","Elementary","Elementary",1,2026,2026,400,"060224",2026,,FALSE,FALSE,,,
"McDowell","210","Fall River Elementary School","Elementary","Elementary","Elementary",12,2011,2025,108,"060210",2011,2025,FALSE,TRUE,"Status: Approved | Consolidated into: New consolidated McDowell County elementary (near Mt. View HS) | New school name: New McDowell Elementary","https://wvpublic.org/story/education/state-board-of-education-approves-more-school-closings-consolidations/",
"McDowell","213","Iaeger Elementary School","Elementary","Elementary","Elementary",13,2011,2026,179,"060213",2011,,FALSE,FALSE,,,
"McDowell","217","Kimball Elementary School","Elementary","Elementary","Elementary",12,2011,2025,156,"060217",2011,2025,FALSE,TRUE,"Status: Approved | Consolidated into: New consolidated McDowell County elementary (near Mt. View HS) | New school name: New McDowell Elementary","https://www.wvva.com/2025/06/02/kimball-elementary-school-holds-farewell-celebration-before-closure/",
"McDowell","527","Mount View High School","Secondary","High School","High School",13,2011,2026,504,"060527",2011,,FALSE,FALSE,,,
"McDowell","520","River View High School","Secondary","High School","High School",13,2011,2026,375,"060520",2011,,FALSE,FALSE,,,
"McDowell","304","Sandy River Middle School","Middle","Middle","Middle",13,2011,2026,198,"060304",2011,,FALSE,FALSE,,,
"McDowell","223","Southside K-8","Middle","Elementary + Middle","Elementary + Middle",13,2011,2026,252,"060223",2011,,FALSE,FALSE,,,
"McDowell","222","Welch Elementary School","Elementary","Elementary","Elementary",12,2011,2025,172,"060222",2011,2025,FALSE,TRUE,"Status: Approved | Consolidated into: New consolidated McDowell County elementary (near Mt. View HS) | New school name: New McDowell Elementary","https://wvpublic.org/story/education/state-board-of-education-approves-more-school-closings-consolidations/",
"Mcdowell","203","Anawalt Elementary School",,"Elementary","Elementary",3,2012,2014,107,,,,,,,,
"Mcdowell","206","Bradshaw Elementary School",,"Elementary","Elementary",3,2012,2014,253,,,,,,,,
"Mcdowell","210","Fall River Elementary School",,"Elementary","Elementary",3,2012,2014,156,,,,,,,,
"Mcdowell","213","Iaeger Elementary School",,"Elementary","Elementary",3,2012,2014,302,,,,,,,,
"Mcdowell","217","Kimball Elementary School",,"Elementary","Elementary",3,2012,2014,265,,,,,,,,
"Mcdowell","527","Mount View High School",,"High School","High School",3,2012,2014,812,,,,,,,,
"Mcdowell","520","River View High School",,"High School","High School",3,2012,2014,509,,,,,,,,
"Mcdowell","304","Sandy River Middle School",,"Middle","Middle",3,2012,2014,264,,,,,,,,
"Mcdowell","223","Southside K-8",,"Elementary + Middle","Elementary + Middle",3,2012,2014,455,,,,,,,,
"Mcdowell","222","Welch Elementary School",,"Elementary","Elementary",3,2012,2014,314,,,,,,,,
"Mercer","201","Athens Elementary School","Elementary","Elementary + Middle","Elementary + Middle",16,2011,2026,227,"051201",2011,,FALSE,FALSE,,,
"Mercer","502","Bluefield High School","Secondary","High School","High School",16,2011,2026,581,"051502",2011,,FALSE,FALSE,,,
"Mercer","240","Bluefield Intermediate School","Elementary","Elementary","Elementary",16,2011,2026,283,"051240",2011,,FALSE,FALSE,,,
"Mercer","301","Bluefield Middle School","Middle","Middle","Middle",16,2011,2026,433,"051301",2011,,FALSE,FALSE,,,
"Mercer","246","Bluefield Primary School","Primary","Elementary","Elementary",6,2021,2026,331,"051246",2021,,FALSE,FALSE,,,
"Mercer","202","Bluewell Elementary School","Elementary","Elementary","Elementary",15,2011,2025,165,"051202",2011,2025,FALSE,TRUE,"Status: Approved | Consolidated into: Timberwood Elementary School (new, Bluefield) | New school name: Timberwood Elementary","https://www.wvva.com/2025/04/16/new-consolidated-elementary-school-unveils-state-of-the-art-upgrades/",
"Mercer","204","Brushfork Elementary School","Elementary","Elementary","Elementary",15,2011,2025,170,"051204",2011,2025,FALSE,TRUE,"Status: Approved | Consolidated into: Timberwood Elementary School (new, Bluefield) | New school name: Timberwood Elementary","https://www.wvva.com/2025/04/16/new-consolidated-elementary-school-unveils-state-of-the-art-upgrades/",
"Mercer","599","Compass Virtual Academy","Alternative","Alternative","Alternative",2,2025,2026,45,"051599",2025,,FALSE,FALSE,,,
"Mercer","208","Glenwood School (K-8)","Middle","Elementary + Middle","Elementary + Middle",16,2011,2026,588,"051208",2011,,FALSE,FALSE,,,
"Mercer","210","Lashmeet/Matoaka Elementary School","Elementary","Elementary + Middle","Elementary + Middle",16,2011,2026,163,"051210",2011,,FALSE,FALSE,,,
"Mercer","212","Melrose Elementary School","Elementary","Elementary","Elementary",16,2011,2026,220,"051212",2011,,FALSE,FALSE,,,
"Mercer","213","Memorial Elementary School","Primary","Elementary","Elementary",10,2011,2020,169,"051213",2011,2020,FALSE,TRUE,"Status: Approved | Consolidated into: Other Mercer County schools (interim, pending Timberwood) | New school name: Timberwood Elementary (opened 2025)","https://www.bdtonline.com/news/out-with-the-old-bid-for-the-new-public-hearings-set-for-bluefield-school-closures/article_6cf43f16-236d-11e9-957f-9f8f17f3e3e1.html",
"Mercer","227","Mercer County Early Learning Center","Primary","Elementary","Elementary",16,2011,2026,232,"051227",2011,,FALSE,FALSE,,,
"Mercer","214","Mercer Elementary","Elementary","Elementary","Elementary",16,2011,2026,265,"051214",2011,,FALSE,FALSE,,,
"Mercer","215","Montcalm Elementary School","Elementary","Elementary","Elementary",16,2011,2026,242,"051215",2011,,FALSE,FALSE,,,
"Mercer","505","Montcalm High School","Secondary","High School","High School",16,2011,2026,272,"051505",2011,,FALSE,FALSE,,,
"Mercer","205","Mountain Valley Elementary School","Elementary","Elementary","Elementary",16,2011,2026,258,"051205",2011,,FALSE,FALSE,,,
"Mercer","216","Oakvale School","Elementary","Elementary + Middle","Elementary",16,2011,2026,182,"051216",2011,,FALSE,FALSE,,,
"Mercer","509","Pikeview High School","Secondary","Alternative","High School",16,2011,2026,607,"051509",2011,,FALSE,FALSE,,,
"Mercer","302","Pikeview Middle School","Middle","Middle","Middle",15,2012,2026,449,"051302",2012,,FALSE,FALSE,,,
"Mercer","403","Princeton Middle School","Middle","Middle","Middle",16,2011,2026,442,"051403",2011,,FALSE,FALSE,,,
"Mercer","245","Princeton Primary School","Primary","Elementary","Elementary",16,2011,2026,410,"051245",2011,,FALSE,FALSE,,,
"Mercer","507","Princeton Senior High School","Secondary","Alternative","High School",16,2011,2026,911,"051507",2011,,FALSE,FALSE,,,
"Mercer","220","Spanishburg","Elementary","Elementary + Middle","Elementary",16,2011,2026,152,"051220",2011,,FALSE,FALSE,,,
"Mercer","221","Straley Elementary School","Elementary","Elementary","Elementary",16,2011,2026,172,"051221",2011,,FALSE,FALSE,,,
"Mercer","222","Sun Valley Elementary School","Elementary","Elementary","Elementary",16,2011,2026,98,"051222",2011,,FALSE,FALSE,,,
"Mercer","230","Timberwood Elementary School","Elementary","Elementary","Elementary",1,2026,2026,340,"051230",2026,,FALSE,FALSE,,,
"Mercer","225","Whitethorn Elementary School","Primary","Elementary","Elementary",10,2011,2020,123,"051225",2011,2020,FALSE,TRUE,"Status: Approved | Consolidated into: Other Mercer County schools (interim, pending Timberwood) | New school name: Timberwood Elementary (opened 2025)","https://www.bdtonline.com/news/out-with-the-old-bid-for-the-new-public-hearings-set-for-bluefield-school-closures/article_6cf43f16-236d-11e9-957f-9f8f17f3e3e1.html",
"Mineral","201","Burlington Primary","Elementary","Elementary","Elementary",16,2011,2026,83,"053201",2011,,FALSE,FALSE,,,
"Mineral","101","Elk Garden School","Elementary","Middle","Elementary",16,2011,2026,59,"053101",2011,,FALSE,FALSE,,,
"Mineral","202","Fort Ashby Primary School","Primary","Elementary","Elementary",14,2011,2024,226,"053202",2011,2024,FALSE,TRUE,"Status: Approved | Consolidated into: New Frankfort Elementary School (Short Gap) | New school name: Frankfort Elementary","https://www.times-news.com/news/local_news/state-authority-approves-funds-for-new-frankfort-school/article_861c32e4-a121-11eb-84f0-9f6ec5bea3b3.html",
"Mineral","203","Fountain Primary School","Elementary","Elementary","Elementary",16,2011,2026,109,"053203",2011,,FALSE,FALSE,,,
"Mineral","211","Frankfort Elementary School","Elementary","Elementary","Elementary",2,2025,2026,710,"053211",2025,,FALSE,FALSE,,,
"Mineral","501","Frankfort High School","Secondary","High School","High School",16,2011,2026,505,"053501",2011,,FALSE,FALSE,,,
"Mineral","303","Frankfort Intermediate School","Elementary","Middle","Elementary",14,2011,2024,273,"053303",2011,2024,FALSE,TRUE,"Status: Approved | Consolidated into: New Frankfort Elementary School (Short Gap) | New school name: Frankfort Elementary","https://www.times-news.com/news/local_news/state-authority-approves-funds-for-new-frankfort-school/article_861c32e4-a121-11eb-84f0-9f6ec5bea3b3.html",
"Mineral","302","Frankfort Middle School","Middle","Middle","Elementary + Middle",16,2011,2026,500,"053302",2011,,FALSE,FALSE,,,
"Mineral","209","Keyser Headstart",,"Elementary","Elementary",3,2011,2013,98,"053209",2011,2013,FALSE,TRUE,"Status: Closed | Consolidated into: Program ended; relocated to other facilities","https://wvpolicy.org/tracking-public-school-closures-in-wv/",
"Mineral","503","Keyser High School","Secondary","High School","High School",16,2011,2026,644,"053503",2011,,FALSE,FALSE,,,
"Mineral","103","Keyser Middle School","Middle","Elementary + Middle","Elementary + Middle",16,2011,2026,631,"053103",2011,,FALSE,FALSE,,,
"Mineral","210","Keyser Primary School","Elementary","Elementary","Elementary",13,2014,2026,540,"053210",2014,,FALSE,FALSE,,,
"Mineral","601","Mineral County Alternative Program","Alternative","Alternative","Alternative",10,2011,2026,10,"053601",2011,,TRUE,FALSE,,,
"Mineral","205","New Creek Primary School","Elementary","Elementary","Elementary",16,2011,2026,94,"053205",2011,,FALSE,FALSE,,,
"Mineral","208","Wiley Ford Primary School","Primary","Elementary","Elementary",14,2011,2024,174,"053208",2011,2024,FALSE,TRUE,"Status: Approved | Consolidated into: New Frankfort Elementary School (Short Gap) | New school name: Frankfort Elementary","https://www.times-news.com/news/local_news/state-authority-approves-funds-for-new-frankfort-school/article_861c32e4-a121-11eb-84f0-9f6ec5bea3b3.html",
"Mingo","501","Burch High School",,"High School","High School",1,2011,2011,351,"054501",2011,2011,FALSE,TRUE,"Status: Approved | Consolidated into: New Mingo Central Comprehensive High School | New school name: Mingo Central Comprehensive High School","https://en.wikipedia.org/wiki/Mingo_Central_Comprehensive_High_School",
"Mingo","201","Burch PK-4 School",,"Elementary","Elementary",6,2011,2016,308,"054201",2011,2016,FALSE,TRUE,"Status: Approved | Consolidated into: Consolidated into Burch PK-8 | New school name: Burch PK-8","https://en.wikipedia.org/wiki/Mingo_County_Schools","https://www.burchpk8.com/missionvaluesgoals/our-school"
"Mingo","406","Burch PK-8","Middle","Elementary + Middle","Elementary + Middle",15,2012,2026,438,"054406",2012,,FALSE,FALSE,,,
"Mingo","207","Dingess Elementary School","Elementary","Elementary","Elementary",16,2011,2026,90,"054207",2011,,FALSE,FALSE,,,
"Mingo","210","Gilbert Elementary School",,"Elementary","Elementary",8,2011,2018,319,"054210",2011,2018,FALSE,TRUE,"Status: Approved | Consolidated into: Consolidated into Gilbert PK-8 | New school name: Gilbert PK-8","https://en.wikipedia.org/wiki/Mingo_County_Schools","https://www.gilbertpk8.com/missionvaluesgoals/our-school"
"Mingo","502","Gilbert High School",,"High School","High School",1,2011,2011,365,"054502",2011,2011,FALSE,TRUE,"Status: Approved | Consolidated into: New Mingo Central Comprehensive High School | New school name: Mingo Central Comprehensive High School","https://en.wikipedia.org/wiki/Mingo_Central_Comprehensive_High_School",
"Mingo","407","Gilbert PK-8","Middle","Elementary + Middle","Elementary + Middle",15,2012,2026,373,"054407",2012,,FALSE,FALSE,,,
"Mingo","223","Kermit PK-8","Middle","Elementary + Middle","Elementary + Middle",16,2011,2026,264,"054223",2011,,FALSE,FALSE,,,
"Mingo","101","Lenore PK-8 School","Middle","Elementary + Middle","Elementary + Middle",16,2011,2026,347,"054101",2011,,FALSE,FALSE,,,
"Mingo","222","Matewan Elementary School",,"Elementary","Elementary",3,2011,2013,281,"054222",2011,2013,FALSE,TRUE,"Status: Approved | Consolidated into: Matewan PreK-8 School | New school name: Matewan PreK-8","https://www.mingomessenger.com/news/article_6189b736-afef-11e5-8369-93bea060f964.html",
"Mingo","505","Matewan High School",,"High School","High School",1,2011,2011,196,"054505",2011,2011,FALSE,TRUE,"Status: Approved | Consolidated into: New Mingo Central Comprehensive High School | New school name: Mingo Central Comprehensive High School","https://en.wikipedia.org/wiki/Mingo_Central_Comprehensive_High_School",
"Mingo","403","Matewan PK-8","Middle","Elementary + Middle","Elementary + Middle",16,2011,2026,363,"054403",2011,,FALSE,FALSE,,,
"Mingo","701","Mingo Career & Technical Center",,"High School","High School",1,2011,2011,5,"054701",2011,2011,FALSE,TRUE,"Status: Closed | Consolidated into: Career/technical programs relocated","https://en.wikipedia.org/wiki/Mingo_County_Schools","https://www.publicschoolreview.com/mingo-career-technical-center-profile"
"Mingo","508","Mingo Central Comprehensive High School","Secondary","High School","High School",15,2012,2026,585,"054508",2012,,FALSE,FALSE,,,
"Mingo","221","Riverside Elementary School",,"Elementary","Elementary",3,2011,2013,335,"054221",2011,2013,FALSE,TRUE,"Status: Approved | Consolidated into: Williamson PreK-8 School | New school name: Williamson PreK-8","https://www.mingomessenger.com/news/article_6189b736-afef-11e5-8369-93bea060f964.html",
"Mingo","507","Tug Valley High School","Secondary","Alternative","High School",16,2011,2026,334,"054507",2011,,FALSE,FALSE,,,
"Mingo","506","Williamson High School",,"High School","High School",1,2011,2011,176,"054506",2011,2011,FALSE,TRUE,"Status: Approved | Consolidated into: New Mingo Central Comprehensive High School | New school name: Mingo Central Comprehensive High School","https://en.wikipedia.org/wiki/Mingo_Central_Comprehensive_High_School",
"Mingo","402","Williamson PK-8","Middle","Elementary + Middle","Elementary + Middle",16,2011,2026,459,"054402",2011,,FALSE,FALSE,,,
"Monongalia","203","Brookhaven Elementary School","Elementary","Elementary","Elementary",16,2011,2026,554,"056203",2011,,FALSE,FALSE,,,
"Monongalia","232","Cheat Lake Elementary School","Elementary","Elementary","Elementary",16,2011,2026,747,"056232",2011,,FALSE,FALSE,,,
